Date,Home/Neutral,PTS,PTS.1,Unnamed: 5,Visitor/Neutral,link,no_box
"Fri, Jun 30, 2017",San Antonio Silver Stars,82,89,Box Score,Chicago Sky,/wnba/boxscores/201706300SAS.html,
"Sat, Jul 1, 2017",Dallas Wings,89,69,Box Score,Seattle Storm,/wnba/boxscores/201707010DAL.html,
"Sat, Jul 1, 2017",Indiana Fever,91,85,Box Score,Connecticut Sun,/wnba/boxscores/201707010IND.html,
"Sun, Jul 2, 2017",Atlanta Dream,72,81,Box Score,New York Liberty,/wnba/boxscores/201707020ATL.html,
"Sun, Jul 2, 2017",Los Angeles Sparks,69,76,Box Score,Washington Mystics,/wnba/boxscores/201707020LAS.html,
"Wed, Jul 5, 2017",Dallas Wings,84,94,Box Score,Atlanta Dream,/wnba/boxscores/201707050DAL.html,
"Wed, Jul 5, 2017",Phoenix Mercury,80,88,Box Score,Washington Mystics,/wnba/boxscores/201707050PHO.html,
"Wed, Jul 5, 2017",San Antonio Silver Stars,89,56,Box Score,Connecticut Sun,/wnba/boxscores/201707050SAS.html,
"Thu, Jul 6, 2017",Minnesota Lynx,77,88,Box Score,Los Angeles Sparks,/wnba/boxscores/201707060MIN.html,
"Thu, Jul 6, 2017",Seattle Storm,79,70,Box Score,New York Liberty,/wnba/boxscores/201707060SEA.html,
"Fri, Jul 7, 2017",Atlanta Dream,68,89,Box Score,Indiana Fever,/wnba/boxscores/201707070ATL.html,
"Fri, Jul 7, 2017",San Antonio Silver Stars,92,77,Box Score,Phoenix Mercury,/wnba/boxscores/201707070SAS.html,
"Sat, Jul 8, 2017",Chicago Sky,76,100,Box Score,Minnesota Lynx,/wnba/boxscores/201707080CHI.html,
"Sat, Jul 8, 2017",Connecticut Sun,92,96,Box Score,Washington Mystics,/wnba/boxscores/201707080CON.html,
"Sat, Jul 8, 2017",Seattle Storm,69,81,Box Score,Los Angeles Sparks,/wnba/boxscores/201707080SEA.html,
"Sun, Jul 9, 2017",Atlanta Dream,78,98,Box Score,Dallas Wings,/wnba/boxscores/201707090ATL.html,
"Sun, Jul 9, 2017",Phoenix Mercury,69,81,Box Score,New York Liberty,/wnba/boxscores/201707090PHO.html,
"Wed, Jul 12, 2017",Chicago Sky,84,90,Box Score,Dallas Wings,/wnba/boxscores/201707120CHI.html,
"Wed, Jul 12, 2017",Indiana Fever,79,72,Box Score,San Antonio Silver Stars,/wnba/boxscores/201707120IND.html,
"Wed, Jul 12, 2017",Phoenix Mercury,84,89,Box Score,Atlanta Dream,/wnba/boxscores/201707120PHO.html,
"Wed, Jul 12, 2017",Seattle Storm,83,79,Box Score,Connecticut Sun,/wnba/boxscores/201707120SEA.html,
"Thu, Jul 13, 2017",Los Angeles Sparks,77,87,Box Score,Connecticut Sun,/wnba/boxscores/201707130LAS.html,
"Fri, Jul 14, 2017",Indiana Fever,72,58,Box Score,Washington Mystics,/wnba/boxscores/201707140IND.html,
"Fri, Jul 14, 2017",New York Liberty,78,68,Box Score,Chicago Sky,/wnba/boxscores/201707140NYL.html,
"Fri, Jul 14, 2017",Phoenix Mercury,88,71,Box Score,Minnesota Lynx,/wnba/boxscores/201707140PHO.html,
"Sat, Jul 15, 2017",Seattle Storm,84,90,Box Score,Atlanta Dream,/wnba/boxscores/201707150SEA.html,
"Sun, Jul 16, 2017",Connecticut Sun,75,89,Box Score,San Antonio Silver Stars,/wnba/boxscores/201707160CON.html,
"Sun, Jul 16, 2017",Dallas Wings,106,112,Box Score,Chicago Sky,/wnba/boxscores/201707160DAL.html,
"Sun, Jul 16, 2017",Minnesota Lynx,66,81,Box Score,Phoenix Mercury,/wnba/boxscores/201707160MIN.html,
"Sun, Jul 16, 2017",New York Liberty,55,85,Box Score,Washington Mystics,/wnba/boxscores/201707160NYL.html,
"Mon, Jul 17, 2017",Los Angeles Sparks,62,80,Box Score,Indiana Fever,/wnba/boxscores/201707170LAS.html,
"Tue, Jul 18, 2017",Atlanta Dream,75,88,Box Score,San Antonio Silver Stars,/wnba/boxscores/201707180ATL.html,
"Tue, Jul 18, 2017",Seattle Storm,94,83,Box Score,Chicago Sky,/wnba/boxscores/201707180SEA.html,
"Wed, Jul 19, 2017",Minnesota Lynx,74,100,Box Score,Dallas Wings,/wnba/boxscores/201707190MIN.html,
"Wed, Jul 19, 2017",New York Liberty,80,96,Box Score,Connecticut Sun,/wnba/boxscores/201707190NYL.html,
"Wed, Jul 19, 2017",Phoenix Mercury,84,77,Box Score,Indiana Fever,/wnba/boxscores/201707190PHO.html,
"Wed, Jul 19, 2017",Washington Mystics,96,100,Box Score,Atlanta Dream,/wnba/boxscores/201707190WAS.html,
"Thu, Jul 20, 2017",Los Angeles Sparks,82,80,Box Score,Chicago Sky,/wnba/boxscores/201707200LAS.html,
"Thu, Jul 20, 2017",San Antonio Silver Stars,61,85,Box Score,Indiana Fever,/wnba/boxscores/201707200SAS.html,
"Tue, Jul 25, 2017",Atlanta Dream,91,99,Box Score,Phoenix Mercury,/wnba/boxscores/201707250ATL.html,
"Tue, Jul 25, 2017",Connecticut Sun,72,93,Box Score,Chicago Sky,/wnba/boxscores/201707250CON.html,
"Tue, Jul 25, 2017",Dallas Wings,82,84,Box Score,Indiana Fever,/wnba/boxscores/201707250DAL.html,
"Tue, Jul 25, 2017",Los Angeles Sparks,60,68,Box Score,Seattle Storm,/wnba/boxscores/201707250LAS.html,
"Tue, Jul 25, 2017",Minnesota Lynx,75,76,Box Score,New York Liberty,/wnba/boxscores/201707250MIN.html,
"Tue, Jul 25, 2017",San Antonio Silver Stars,85,76,Box Score,Washington Mystics,/wnba/boxscores/201707250SAS.html,
"Fri, Jul 28, 2017",Atlanta Dream,90,80,Box Score,Minnesota Lynx,/wnba/boxscores/201707280ATL.html,
"Fri, Jul 28, 2017",Chicago Sky,86,80,Box Score,Phoenix Mercury,/wnba/boxscores/201707280CHI.html,
"Fri, Jul 28, 2017",Indiana Fever,85,84,Box Score,New York Liberty,/wnba/boxscores/201707280IND.html,
"Fri, Jul 28, 2017",San Antonio Silver Stars,85,73,Box Score,Los Angeles Sparks,/wnba/boxscores/201707280SAS.html,
"Fri, Jul 28, 2017",Seattle Storm,93,109,Box Score,Dallas Wings,/wnba/boxscores/201707280SEA.html,
"Sun, Jul 30, 2017",Atlanta Dream,77,70,Box Score,Washington Mystics,/wnba/boxscores/201707300ATL.html,
"Sun, Jul 30, 2017",Chicago Sky,86,82,Box Score,New York Liberty,/wnba/boxscores/201707300CHI.html,
"Sun, Jul 30, 2017",Connecticut Sun,73,89,Box Score,Indiana Fever,/wnba/boxscores/201707300CON.html,
"Sun, Jul 30, 2017",Los Angeles Sparks,74,95,Box Score,Dallas Wings,/wnba/boxscores/201707300LAS.html,
"Sun, Jul 30, 2017",Minnesota Lynx,82,93,Box Score,Seattle Storm,/wnba/boxscores/201707300MIN.html,
"Sun, Jul 30, 2017",Phoenix Mercury,64,81,Box Score,San Antonio Silver Stars,/wnba/boxscores/201707300PHO.html,
"Tue, Aug 1, 2017",San Antonio Silver Stars,81,93,Box Score,New York Liberty,/wnba/boxscores/201708010SAS.html,
"Thu, Aug 3, 2017",Minnesota Lynx,54,69,Box Score,Atlanta Dream,/wnba/boxscores/201708030MIN.html,
"Fri, Aug 4, 2017",Connecticut Sun,92,93,Box Score,Phoenix Mercury,/wnba/boxscores/201708040CON.html,
"Fri, Aug 4, 2017",Dallas Wings,80,93,Box Score,Seattle Storm,/wnba/boxscores/201708040DAL.html,
"Fri, Aug 4, 2017",Indiana Fever,81,70,Box Score,Chicago Sky,/wnba/boxscores/201708040IND.html,
"Fri, Aug 4, 2017",Los Angeles Sparks,74,87,Box Score,New York Liberty,/wnba/boxscores/201708040LAS.html,
"Fri, Aug 4, 2017",San Antonio Silver Stars,74,76,Box Score,Washington Mystics,/wnba/boxscores/201708040SAS.html,
"Sat, Aug 5, 2017",Chicago Sky,86,91,Box Score,Atlanta Dream,/wnba/boxscores/201708050CHI.html,
"Sat, Aug 5, 2017",San Antonio Silver Stars,80,87,Box Score,Seattle Storm,/wnba/boxscores/201708050SAS.html,
"Sun, Aug 6, 2017",Dallas Wings,79,85,Box Score,Los Angeles Sparks,/wnba/boxscores/201708060DAL.html,
"Sun, Aug 6, 2017",Indiana Fever,82,84,Box Score,Minnesota Lynx,/wnba/boxscores/201708060IND.html,
"Sun, Aug 6, 2017",Washington Mystics,80,85,Box Score,Phoenix Mercury,/wnba/boxscores/201708060WAS.html,
"Tue, Aug 8, 2017",Atlanta Dream,81,72,Box Score,Minnesota Lynx,/wnba/boxscores/201708080ATL.html,
"Tue, Aug 8, 2017",Connecticut Sun,71,84,Box Score,Seattle Storm,/wnba/boxscores/201708080CON.html,
"Tue, Aug 8, 2017",New York Liberty,76,81,Box Score,Indiana Fever,/wnba/boxscores/201708080NYL.html,
"Thu, Aug 10, 2017",Chicago Sky,74,94,Box Score,San Antonio Silver Stars,/wnba/boxscores/201708100CHI.html,
"Thu, Aug 10, 2017",Dallas Wings,101,100,Box Score,Phoenix Mercury,/wnba/boxscores/201708100DAL.html,
"Fri, Aug 11, 2017",Atlanta Dream,83,77,Box Score,New York Liberty,/wnba/boxscores/201708110ATL.html,
"Fri, Aug 11, 2017",Minnesota Lynx,70,64,Box Score,Los Angeles Sparks,/wnba/boxscores/201708110MIN.html,
"Sat, Aug 12, 2017",Connecticut Sun,88,96,Box Score,Dallas Wings,/wnba/boxscores/201708120CON.html,
"Sat, Aug 12, 2017",Phoenix Mercury,98,89,Box Score,Seattle Storm,/wnba/boxscores/201708120PHO.html,
"Sat, Aug 12, 2017",San Antonio Silver Stars,68,84,Box Score,Atlanta Dream,/wnba/boxscores/201708120SAS.html,
"Sat, Aug 12, 2017",Washington Mystics,80,100,Box Score,Indiana Fever,/wnba/boxscores/201708120WAS.html,
"Sun, Aug 13, 2017",New York Liberty,69,83,Box Score,Los Angeles Sparks,/wnba/boxscores/201708130NYL.html,
"Tue, Aug 15, 2017",Atlanta Dream,96,75,Box Score,Connecticut Sun,/wnba/boxscores/201708150ATL.html,
"Wed, Aug 16, 2017",Seattle Storm,61,62,Box Score,Minnesota Lynx,/wnba/boxscores/201708160SEA.html,
"Wed, Aug 16, 2017",Washington Mystics,95,62,Box Score,Los Angeles Sparks,/wnba/boxscores/201708160WAS.html,
"Fri, Aug 18, 2017",Chicago Sky,115,106,Box Score,Los Angeles Sparks,/wnba/boxscores/201708180CHI.html,
"Fri, Aug 18, 2017",Connecticut Sun,82,70,Box Score,New York Liberty,/wnba/boxscores/201708180CON.html,
"Fri, Aug 18, 2017",Minnesota Lynx,52,111,Box Score,Indiana Fever,/wnba/boxscores/201708180MIN.html,
"Fri, Aug 18, 2017",Seattle Storm,78,79,Box Score,San Antonio Silver Stars,/wnba/boxscores/201708180SEA.html,
"Fri, Aug 18, 2017",Washington Mystics,89,79,Box Score,Phoenix Mercury,/wnba/boxscores/201708180WAS.html,
"Sat, Aug 19, 2017",Dallas Wings,86,90,Box Score,Atlanta Dream,/wnba/boxscores/201708190DAL.html,
"Sun, Aug 20, 2017",Chicago Sky,103,66,Box Score,Seattle Storm,/wnba/boxscores/201708200CHI.html,
"Sun, Aug 20, 2017",Connecticut Sun,66,94,Box Score,Phoenix Mercury,/wnba/boxscores/201708200CON.html,
"Sun, Aug 20, 2017",Indiana Fever,87,82,Box Score,Washington Mystics,/wnba/boxscores/201708200IND.html,
"Sun, Aug 20, 2017",New York Liberty,61,70,Box Score,Minnesota Lynx,/wnba/boxscores/201708200NYL.html,
"Tue, Aug 22, 2017",Los Angeles Sparks,55,75,Box Score,San Antonio Silver Stars,/wnba/boxscores/201708220LAS.html,
"Tue, Aug 22, 2017",Minnesota Lynx,69,105,Box Score,Phoenix Mercury,/wnba/boxscores/201708220MIN.html,
"Wed, Aug 23, 2017",Atlanta Dream,83,89,Box Score,Seattle Storm,/wnba/boxscores/201708230ATL.html,
"Wed, Aug 23, 2017",Connecticut Sun,87,93,Box Score,Dallas Wings,/wnba/boxscores/201708230CON.html,
"Wed, Aug 23, 2017",Indiana Fever,71,50,Box Score,New York Liberty,/wnba/boxscores/201708230IND.html,
"Thu, Aug 24, 2017",Phoenix Mercury,82,67,Box Score,Los Angeles Sparks,/wnba/boxscores/201708240PHO.html,
"Fri, Aug 25, 2017",Connecticut Sun,96,83,Box Score,Chicago Sky,/wnba/boxscores/201708250CON.html,
"Fri, Aug 25, 2017",New York Liberty,66,74,Box Score,Washington Mystics,/wnba/boxscores/201708250NYL.html,
"Fri, Aug 25, 2017",San Antonio Silver Stars,89,70,Box Score,Minnesota Lynx,/wnba/boxscores/201708250SAS.html,
"Sat, Aug 26, 2017",Atlanta Dream,74,79,Box Score,Indiana Fever,/wnba/boxscores/201708260ATL.html,
"Sat, Aug 26, 2017",Washington Mystics,83,78,Box Score,Dallas Wings,/wnba/boxscores/201708260WAS.html,
"Sun, Aug 27, 2017",Los Angeles Sparks,67,78,Box Score,Minnesota Lynx,/wnba/boxscores/201708270LAS.html,
"Sun, Aug 27, 2017",New York Liberty,62,92,Box Score,Chicago Sky,/wnba/boxscores/201708270NYL.html,
"Sun, Aug 27, 2017",Seattle Storm,75,71,Box Score,Phoenix Mercury,/wnba/boxscores/201708270SEA.html,
"Tue, Aug 29, 2017",Washington Mystics,86,76,Box Score,Connecticut Sun,/wnba/boxscores/201708290WAS.html,
"Wed, Aug 30, 2017",Chicago Sky,99,96,Box Score,Dallas Wings,/wnba/boxscores/201708300CHI.html,
"Wed, Aug 30, 2017",Indiana Fever,80,69,Box Score,Minnesota Lynx,/wnba/boxscores/201708300IND.html,
"Fri, Sep 1, 2017",Los Angeles Sparks,56,81,Box Score,Atlanta Dream,/wnba/boxscores/201709010LAS.html,
"Fri, Sep 1, 2017",Minnesota Lynx,87,110,Box Score,Chicago Sky,/wnba/boxscores/201709010MIN.html,
"Fri, Sep 1, 2017",New York Liberty,69,81,Box Score,San Antonio Silver Stars,/wnba/boxscores/201709010NYL.html,
"Fri, Sep 1, 2017",Phoenix Mercury,66,86,Box Score,Connecticut Sun,/wnba/boxscores/201709010PHO.html,
"Fri, Sep 1, 2017",Washington Mystics,106,110,Box Score,Seattle Storm,/wnba/boxscores/201709010WAS.html,
"Sat, Sep 2, 2017",Indiana Fever,75,71,Box Score,San Antonio Silver Stars,/wnba/boxscores/201709020IND.html,
"Sun, Sep 3, 2017",Chicago Sky,85,80,Box Score,Seattle Storm,/wnba/boxscores/201709030CHI.html,
"Sun, Sep 3, 2017",Dallas Wings,82,81,Box Score,New York Liberty,/wnba/boxscores/201709030DAL.html,
"Sun, Sep 3, 2017",Los Angeles Sparks,70,81,Box Score,Connecticut Sun,/wnba/boxscores/201709030LAS.html,
"Sun, Sep 3, 2017",Minnesota Lynx,72,86,Box Score,Washington Mystics,/wnba/boxscores/201709030MIN.html,
"Sun, Sep 3, 2017",Phoenix Mercury,70,84,Box Score,Atlanta Dream,/wnba/boxscores/201709030PHO.html,
"Wed, Sep 6, 2017",Phoenix Mercury,69,79,Box Score,Seattle Storm,/wnba/boxscores/201709060PHO.html,
"Wed, Sep 6, 2017",Washington Mystics,76,86,Box Score,Dallas Wings,/wnba/boxscores/201709060WAS.html,
"Sun, Sep 10, 2017",Connecticut Sun,88,83,Box Score,Phoenix Mercury,/wnba/boxscores/201709100CON.html,
"Sun, Sep 10, 2017",New York Liberty,82,68,Box Score,Washington Mystics,/wnba/boxscores/201709100NYL.html,
"Tue, Sep 12, 2017",Los Angeles Sparks,66,79,Box Score,Phoenix Mercury,/wnba/boxscores/201709120LAS.html,
"Tue, Sep 12, 2017",Minnesota Lynx,81,101,Box Score,Washington Mystics,/wnba/boxscores/201709120MIN.html,
"Thu, Sep 14, 2017",Los Angeles Sparks,72,86,Box Score,Phoenix Mercury,/wnba/boxscores/201709140LAS.html,
"Thu, Sep 14, 2017",Minnesota Lynx,83,93,Box Score,Washington Mystics,/wnba/boxscores/201709140MIN.html,
"Sun, Sep 17, 2017",Phoenix Mercury,89,87,Box Score,Los Angeles Sparks,/wnba/boxscores/201709170PHO.html,
"Sun, Sep 17, 2017",Washington Mystics,81,70,Box Score,Minnesota Lynx,/wnba/boxscores/201709170WAS.html,
"Sun, Sep 24, 2017",Minnesota Lynx,85,84,Box Score,Los Angeles Sparks,/wnba/boxscores/201709240MIN.html,
"Tue, Sep 26, 2017",Minnesota Lynx,68,70,Box Score,Los Angeles Sparks,/wnba/boxscores/201709260MIN.html,
"Fri, Sep 29, 2017",Los Angeles Sparks,64,75,Box Score,Minnesota Lynx,/wnba/boxscores/201709290LAS.html,
"Sun, Oct 1, 2017",Los Angeles Sparks,80,69,Box Score,Minnesota Lynx,/wnba/boxscores/201710010LAS.html,
"Wed, Oct 4, 2017",Minnesota Lynx,76,85,Box Score,Los Angeles Sparks,/wnba/boxscores/201710040MIN.html,
"Fri, May 18, 2018",Phoenix Mercury,78,86,Box Score,Dallas Wings,/wnba/boxscores/201805180PHO.html,
"Sat, May 19, 2018",Indiana Fever,82,64,Box Score,Chicago Sky,/wnba/boxscores/201805190IND.html,
"Sun, May 20, 2018",Chicago Sky,76,80,Box Score,New York Liberty,/wnba/boxscores/201805200CHI.html,
"Sun, May 20, 2018",Connecticut Sun,65,101,Box Score,Las Vegas Aces,/wnba/boxscores/201805200CON.html,
"Sun, May 20, 2018",Dallas Wings,78,101,Box Score,Atlanta Dream,/wnba/boxscores/201805200DAL.html,
"Sun, May 20, 2018",Minnesota Lynx,77,76,Box Score,Los Angeles Sparks,/wnba/boxscores/201805200MIN.html,
"Sun, May 20, 2018",Seattle Storm,87,82,Box Score,Phoenix Mercury,/wnba/boxscores/201805200SEA.html,
"Sun, May 20, 2018",Washington Mystics,75,82,Box Score,Indiana Fever,/wnba/boxscores/201805200WAS.html,
"Tue, May 22, 2018",Indiana Fever,87,70,Box Score,Los Angeles Sparks,/wnba/boxscores/201805220IND.html,
"Tue, May 22, 2018",Washington Mystics,70,75,Box Score,Las Vegas Aces,/wnba/boxscores/201805220WAS.html,
"Wed, May 23, 2018",Chicago Sky,81,63,Box Score,Atlanta Dream,/wnba/boxscores/201805230CHI.html,
"Wed, May 23, 2018",Minnesota Lynx,68,76,Box Score,Dallas Wings,/wnba/boxscores/201805230MIN.html,
"Wed, May 23, 2018",Phoenix Mercury,87,71,Box Score,Seattle Storm,/wnba/boxscores/201805230PHO.html,
"Thu, May 24, 2018",Connecticut Sun,94,102,Box Score,Los Angeles Sparks,/wnba/boxscores/201805240CON.html,
"Thu, May 24, 2018",Indiana Fever,93,84,Box Score,Washington Mystics,/wnba/boxscores/201805240IND.html,
"Fri, May 25, 2018",New York Liberty,78,72,Box Score,Minnesota Lynx,/wnba/boxscores/201805250NYL.html,
"Fri, May 25, 2018",Seattle Storm,91,95,Box Score,Chicago Sky,/wnba/boxscores/201805250SEA.html,
"Sat, May 26, 2018",Atlanta Dream,78,70,Box Score,Dallas Wings,/wnba/boxscores/201805260ATL.html,
"Sat, May 26, 2018",Connecticut Sun,77,86,Box Score,Indiana Fever,/wnba/boxscores/201805260CON.html,
"Sun, May 27, 2018",Los Angeles Sparks,72,80,Box Score,Phoenix Mercury,/wnba/boxscores/201805270LAS.html,
"Sun, May 27, 2018",Las Vegas Aces,105,98,Box Score,Seattle Storm,/wnba/boxscores/201805270LVA.html,
"Sun, May 27, 2018",Washington Mystics,78,90,Box Score,Minnesota Lynx,/wnba/boxscores/201805270WAS.html,
"Tue, May 29, 2018",Atlanta Dream,74,76,Box Score,Minnesota Lynx,/wnba/boxscores/201805290ATL.html,
"Tue, May 29, 2018",New York Liberty,89,94,Box Score,Dallas Wings,/wnba/boxscores/201805290NYL.html,
"Tue, May 29, 2018",Seattle Storm,77,81,Box Score,Washington Mystics,/wnba/boxscores/201805290SEA.html,
"Wed, May 30, 2018",Phoenix Mercury,103,95,Box Score,Washington Mystics,/wnba/boxscores/201805300PHO.html,
"Thu, May 31, 2018",Seattle Storm,74,101,Box Score,Las Vegas Aces,/wnba/boxscores/201805310SEA.html,
"Fri, Jun 1, 2018",Chicago Sky,110,72,Box Score,Connecticut Sun,/wnba/boxscores/201806010CHI.html,
"Fri, Jun 1, 2018",Las Vegas Aces,73,85,Box Score,Washington Mystics,/wnba/boxscores/201806010LVA.html,
"Fri, Jun 1, 2018",Minnesota Lynx,95,85,Box Score,Phoenix Mercury,/wnba/boxscores/201806010MIN.html,
"Sat, Jun 2, 2018",Dallas Wings,90,94,Box Score,Seattle Storm,/wnba/boxscores/201806020DAL.html,
"Sat, Jun 2, 2018",Indiana Fever,87,81,Box Score,New York Liberty,/wnba/boxscores/201806020IND.html,
"Sun, Jun 3, 2018",Atlanta Dream,78,71,Box Score,Phoenix Mercury,/wnba/boxscores/201806030ATL.html,
"Sun, Jun 3, 2018",Chicago Sky,90,95,Box Score,Las Vegas Aces,/wnba/boxscores/201806030CHI.html,
"Sun, Jun 3, 2018",Los Angeles Sparks,69,77,Box Score,Minnesota Lynx,/wnba/boxscores/201806030LAS.html,
"Sun, Jun 3, 2018",Washington Mystics,88,64,Box Score,Connecticut Sun,/wnba/boxscores/201806030WAS.html,
"Tue, Jun 5, 2018",Atlanta Dream,77,82,Box Score,Connecticut Sun,/wnba/boxscores/201806050ATL.html,
"Tue, Jun 5, 2018",New York Liberty,80,74,Box Score,Phoenix Mercury,/wnba/boxscores/201806050NYL.html,
"Thu, Jun 7, 2018",Los Angeles Sparks,88,63,Box Score,Seattle Storm,/wnba/boxscores/201806070LAS.html,
"Thu, Jun 7, 2018",New York Liberty,88,86,Box Score,Connecticut Sun,/wnba/boxscores/201806070NYL.html,
"Thu, Jun 7, 2018",Washington Mystics,88,80,Box Score,Minnesota Lynx,/wnba/boxscores/201806070WAS.html,
"Fri, Jun 8, 2018",Indiana Fever,89,83,Box Score,Dallas Wings,/wnba/boxscores/201806080IND.html,
"Fri, Jun 8, 2018",Las Vegas Aces,87,83,Box Score,Atlanta Dream,/wnba/boxscores/201806080LVA.html,
"Fri, Jun 8, 2018",Phoenix Mercury,79,96,Box Score,Chicago Sky,/wnba/boxscores/201806080PHO.html,
"Sat, Jun 9, 2018",Connecticut Sun,75,89,Box Score,Minnesota Lynx,/wnba/boxscores/201806090CON.html,
"Sun, Jun 10, 2018",Los Angeles Sparks,59,77,Box Score,Chicago Sky,/wnba/boxscores/201806100LAS.html,
"Sun, Jun 10, 2018",New York Liberty,75,78,Box Score,Indiana Fever,/wnba/boxscores/201806100NYL.html,
"Sun, Jun 10, 2018",Phoenix Mercury,66,72,Box Score,Las Vegas Aces,/wnba/boxscores/201806100PHO.html,
"Sun, Jun 10, 2018",Seattle Storm,67,64,Box Score,Atlanta Dream,/wnba/boxscores/201806100SEA.html,
"Tue, Jun 12, 2018",Dallas Wings,75,72,Box Score,Phoenix Mercury,/wnba/boxscores/201806120DAL.html,
"Tue, Jun 12, 2018",Indiana Fever,101,92,Box Score,Las Vegas Aces,/wnba/boxscores/201806120IND.html,
"Tue, Jun 12, 2018",Los Angeles Sparks,64,72,Box Score,Atlanta Dream,/wnba/boxscores/201806120LAS.html,
"Tue, Jun 12, 2018",Seattle Storm,85,96,Box Score,Chicago Sky,/wnba/boxscores/201806120SEA.html,
"Wed, Jun 13, 2018",Connecticut Sun,95,91,Box Score,Washington Mystics,/wnba/boxscores/201806130CON.html,
"Wed, Jun 13, 2018",New York Liberty,78,63,Box Score,Las Vegas Aces,/wnba/boxscores/201806130NYL.html,
"Thu, Jun 14, 2018",Atlanta Dream,67,72,Box Score,Indiana Fever,/wnba/boxscores/201806140ATL.html,
"Fri, Jun 15, 2018",Dallas Wings,67,77,Box Score,Las Vegas Aces,/wnba/boxscores/201806150DAL.html,
"Fri, Jun 15, 2018",Seattle Storm,92,103,Box Score,Connecticut Sun,/wnba/boxscores/201806150SEA.html,
"Fri, Jun 15, 2018",Washington Mystics,97,86,Box Score,Los Angeles Sparks,/wnba/boxscores/201806150WAS.html,
"Sat, Jun 16, 2018",Indiana Fever,64,96,Box Score,Atlanta Dream,/wnba/boxscores/201806160IND.html,
"Sat, Jun 16, 2018",Minnesota Lynx,71,85,Box Score,New York Liberty,/wnba/boxscores/201806160MIN.html,
"Sat, Jun 16, 2018",Phoenix Mercury,72,89,Box Score,Connecticut Sun,/wnba/boxscores/201806160PHO.html,
"Sun, Jun 17, 2018",Chicago Sky,81,72,Box Score,Los Angeles Sparks,/wnba/boxscores/201806170CHI.html,
"Sun, Jun 17, 2018",Las Vegas Aces,92,80,Box Score,Phoenix Mercury,/wnba/boxscores/201806170LVA.html,
"Tue, Jun 19, 2018",Los Angeles Sparks,55,74,Box Score,Indiana Fever,/wnba/boxscores/201806190LAS.html,
"Tue, Jun 19, 2018",Minnesota Lynx,83,91,Box Score,Dallas Wings,/wnba/boxscores/201806190MIN.html,
"Tue, Jun 19, 2018",New York Liberty,72,79,Box Score,Atlanta Dream,/wnba/boxscores/201806190NYL.html,
"Tue, Jun 19, 2018",Seattle Storm,89,77,Box Score,Las Vegas Aces,/wnba/boxscores/201806190SEA.html,
"Tue, Jun 19, 2018",Washington Mystics,60,88,Box Score,Chicago Sky,/wnba/boxscores/201806190WAS.html,
"Fri, Jun 22, 2018",Atlanta Dream,70,75,Box Score,Connecticut Sun,/wnba/boxscores/201806220ATL.html,
"Fri, Jun 22, 2018",Chicago Sky,93,77,Box Score,Washington Mystics,/wnba/boxscores/201806220CHI.html,
"Fri, Jun 22, 2018",Dallas Wings,72,101,Box Score,Los Angeles Sparks,/wnba/boxscores/201806220DAL.html,
"Fri, Jun 22, 2018",Las Vegas Aces,78,88,Box Score,New York Liberty,/wnba/boxscores/201806220LVA.html,
"Fri, Jun 22, 2018",Phoenix Mercury,83,72,Box Score,Minnesota Lynx,/wnba/boxscores/201806220PHO.html,
"Fri, Jun 22, 2018",Seattle Storm,63,72,Box Score,Indiana Fever,/wnba/boxscores/201806220SEA.html,
"Sun, Jun 24, 2018",Chicago Sky,88,97,Box Score,Phoenix Mercury,/wnba/boxscores/201806240CHI.html,
